Bowler,ReleaseY External,ReleaseZ External
S Snater,-1.2039056,2.0842583
MJJ Critchley,-0.4649717,2.22701
MJJ Critchley,-0.5154997,2.2013213
MJJ Critchley,-0.4733732,2.1944547
MJJ Critchley,-0.4946174,2.1968451
MJJ Critchley,-0.5655359,2.172161
S Snater,-0.8838284,2.104311
S Snater,-0.9698939,2.1034061
S Snater,-0.9238131,2.0688111
S Snater,-1.2528069,2.1321106
S Snater,-1.1684985,2.1405453
S Snater,-1.0218902,2.0702311
MJJ Critchley,-0.4415823,2.1625052
MJJ Critchley,-0.4971727,2.1825501
MJJ Critchley,-0.4854955,2.1730238
MJJ Critchley,-0.4670014,2.2181683
S Snater,-0.9068079,2.0626807
S Snater,-0.9885967,2.0935163
S Snater,-1.165618,2.1176769
S Snater,-0.9466642,2.1002772
S Snater,-0.8807972,2.0945042
MJJ Critchley,-0.4477287,2.2027247
MJJ Critchley,-0.5685245,2.2217899
MJJ Critchley,-0.5729154,2.1796501
MJJ Critchley,-0.5053778,2.1522413
MJJ Critchley,-0.6320997,2.2247923
SJ Cook,-0.6574493,2.0014153
SJ Cook,-0.5815319,2.0085114
SJ Cook,-0.7338901,2.0410221
SJ Cook,-0.6771516,2.0517015
SJ Cook,-0.7205423,2.0189173
SJ Cook,-0.6321827,2.0737782
JA Porter,-0.9340181,2.0353524
JA Porter,-1.1426151,2.0303288
SJ Cook,-0.7366264,1.9932475
SJ Cook,-0.7775953,2.077733
SJ Cook,-0.6218371,2.0695349
SJ Cook,-0.714483,2.1029556
SJ Cook,-0.5938017,2.0380857
SJ Cook,-0.6576099,2.0491483
JA Porter,-1.0692852,2.0871868
JA Porter,-1.098584,2.060364
JA Porter,-1.035823,2.0689887
JA Porter,-0.8847498,2.0466632
JA Porter,-0.9295069,2.0525064
SJ Cook,-0.6655638,2.0772216
SJ Cook,-0.637749,2.1045335
SJ Cook,-0.6686264,1.9791606
SJ Cook,-0.6091897,2.0675388
SJ Cook,-0.6982099,2.0423973
SJ Cook,-0.806492,2.1677229
JA Porter,-1.1311055,2.0345425
JA Porter,-1.1492812,2.025208
JA Porter,-1.1364511,2.017992
SJ Cook,-0.670863,2.0773758
SJ Cook,-0.673193,2.0838828
SJ Cook,-0.6132208,2.0396089
SJ Cook,-0.6261707,2.0873458
SJ Cook,-0.6985501,2.1011787
SJ Cook,-0.7197732,2.0543063
JA Porter,-1.1337148,2.0181805
JA Porter,-1.0783552,2.0210718
JA Porter,-1.1555274,2.0528401
JA Porter,-1.1238446,2.055638
SJ Cook,-0.9922049,2.2249091
SJ Cook,-0.9055015,2.2967553
SJ Cook,-0.7626182,2.0757219
SJ Cook,-0.6781151,2.0193705
SJ Cook,-0.7426044,2.2690782
SJ Cook,-0.7279849,2.0937044
JA Porter,-1.0884838,2.061692
JA Porter,-1.1131311,2.1030619
JA Porter,-1.0355385,2.0275596
JA Porter,-1.1142334,2.0654257
JA Porter,-1.137453,2.0975993
S Snater,-0.9277085,2.0926144
S Snater,-0.9334821,2.0773773
S Snater,-1.0759084,2.1237756
S Snater,-0.9537731,2.1075018
S Snater,-0.9242727,2.1015544
S Snater,-0.9275091,2.0914359
S Snater,-1.0141824,2.1534169
S Snater,-1.1463734,2.2073224
S Snater,-0.9730555,2.1062653
S Snater,-0.9599474,2.0618148
S Snater,-1.1510994,2.1112585
S Snater,-1.5257432,2.2037118
NRM Thain,-1.0491066,2.0893894
NRM Thain,-1.1264887,2.0598145
NRM Thain,-1.0329231,2.1095191
NRM Thain,-1.1071435,2.0448139
NRM Thain,-1.1414572,2.0741213
NRM Thain,-1.1188812,2.0456558
S Snater,-0.8480795,2.0800023
S Snater,-1.0081508,2.0857436
S Snater,-1.1179934,2.0712715
S Snater,-1.126946,2.1609087
S Snater,-0.9452773,2.1006167
S Snater,-1.1833337,2.1164667
NRM Thain,-1.034126,2.0836375
NRM Thain,-1.0919935,2.0907795
NRM Thain,-1.1126026,2.0922372
NRM Thain,-1.1575098,2.0133054
NRM Thain,-0.9941266,2.0467908
NRM Thain,-1.103535,2.0179039
S Snater,-0.9712639,2.1033687
S Snater,-1.0032881,2.1246221
S Snater,-1.552004,2.2150149
S Snater,-1.0614901,2.1080965
NRM Thain,-1.1068826,2.0453373
NRM Thain,-1.0516426,1.9975127
NRM Thain,-1.0031356,2.0615192
NRM Thain,-1.0258983,2.0170462
S Snater,-0.9366242,2.0925552
S Snater,-0.9959813,2.2027242
S Snater,-1.1450947,2.1303849
S Snater,-1.2989108,2.1664316
S Snater,-0.8204617,2.229933
JA Porter,-0.8812937,2.0466239
JA Porter,-0.9104981,2.0422984
JA Porter,-0.9601606,2.0518145
JA Porter,-0.8809054,1.9905851
JA Porter,-0.9121471,2.0129915
SJ Cook,-0.640201,2.0418611
SJ Cook,-0.630624,2.049355
SJ Cook,-0.4805807,1.8441466
SJ Cook,-0.5979091,2.0260478
SJ Cook,-0.7608039,2.105668
SJ Cook,-0.7773128,2.1638657
JA Porter,-0.880949,2.0628523
JA Porter,-0.8702192,2.0282653
JA Porter,-0.8958774,2.0327871
JA Porter,-0.9378129,2.0846038
JA Porter,-0.9237252,2.0499234
SJ Cook,-0.8404004,2.2312348
SJ Cook,-0.7134626,2.1048103
SJ Cook,-0.6293343,2.1195041
SJ Cook,-0.6283383,1.9410763
SJ Cook,-0.7187712,2.1059725
SJ Cook,-0.671005,2.0722014
JA Porter,-0.8781461,2.0674914
JA Porter,-0.9637205,2.0704944
JA Porter,-0.9835718,2.044694
JA Porter,-0.8869581,2.0750149
JA Porter,-0.8742771,2.0495485
SJ Cook,-0.6249203,2.0468109
SJ Cook,-0.7918745,2.1217784
SJ Cook,-0.7176249,2.217775
SJ Cook,-0.6136102,1.9537345
SJ Cook,-0.6243074,2.009757
SJ Cook,-0.7006562,2.1701179
JA Porter,-0.9068155,2.1017227
JA Porter,-0.8887236,2.0529927
JA Porter,-0.8415457,2.0362601
JA Porter,-0.9470681,2.0818266
SJ Cook,-0.7552765,2.1153904
SJ Cook,-0.7096,2.1972814
SJ Cook,-0.7702811,2.118227
SJ Cook,-0.6186848,1.9805615
SJ Cook,-0.6931311,2.0818116
DY Pennington,-0.5727708,2.2046046
DY Pennington,-0.6414089,2.1487885
DY Pennington,-0.705074,2.2714917
DY Pennington,-0.6995854,2.2666107
DY Pennington,-0.6937637,2.2474749
FP O'Neill,-0.4133253,2.00978
FP O'Neill,-0.4480265,2.0315924
FP O'Neill,-0.4459098,2.0669968
FP O'Neill,-0.4513926,2.0548871
FP O'Neill,-0.7700705,2.0203664
FP O'Neill,-0.7026876,2.0089369
DY Pennington,-0.7192844,2.3645973
DY Pennington,-0.5547114,2.0236565
DY Pennington,-0.6425138,2.1436544
DY Pennington,-0.6933205,2.256704
DY Pennington,-0.6618806,2.2692095
DY Pennington,-0.7216709,2.24005
FP O'Neill,1.0615754,2.0495258
FP O'Neill,1.0948244,2.0572302
FP O'Neill,-0.6468531,1.9720079
FP O'Neill,1.1000811,2.0251744
FP O'Neill,1.0125601,2.0211182
FP O'Neill,1.0789001,2.0244238
DY Pennington,-0.698001,2.2338793
DY Pennington,-0.6575484,2.2416416
DY Pennington,-0.7277214,2.1565025
DY Pennington,-0.8844802,2.3874373
DY Pennington,-0.6794003,2.137612
FP O'Neill,1.0395487,2.0267302
FP O'Neill,1.171496,2.0552608
FP O'Neill,1.1530517,2.0603966
FP O'Neill,1.0336686,1.9996081
FP O'Neill,1.0464575,2.0115507
FP O'Neill,1.1121214,2.0063961
DY Pennington,-0.6742509,2.2444556
DY Pennington,-0.7486988,2.256702
DY Pennington,1.1105011,2.193383
DY Pennington,0.9901993,2.2258141
FP O'Neill,-0.6997943,1.9888799
FP O'Neill,-0.6359596,1.992524
FP O'Neill,-0.6637579,1.9639344
FP O'Neill,-0.7359419,2.0199407
FP O'Neill,-0.6860621,1.9759537
FP O'Neill,-0.6207668,1.9918335
DY Pennington,1.0206349,2.2454096
DY Pennington,1.0678802,2.2902069
DY Pennington,1.1256048,2.2742129
DY Pennington,1.159433,2.3118951
DY Pennington,1.0382858,2.2734367
FP O'Neill,-0.7050425,1.9720224
FP O'Neill,-0.5941117,1.967561
FP O'Neill,-0.6643833,1.9604543
FP O'Neill,-0.6066014,1.9644995
FP O'Neill,-0.6180547,1.9367905
FP O'Neill,-0.5764357,1.8789481
FP O'Neill,-0.6580811,1.9530164
DY Pennington,1.0601873,2.2709389
DY Pennington,-0.6995304,2.1626255
DY Pennington,-0.7328663,2.328806
DY Pennington,-0.6730116,2.0706747
DY Pennington,-0.8448014,2.3038197
DY Pennington,-0.7508197,2.2698377
FP O'Neill,0.9836171,1.9821596
FP O'Neill,1.0359126,2.0148298
FP O'Neill,1.0524351,2.0066064
FP O'Neill,1.0091427,1.9752783
FP O'Neill,0.9821207,1.9923775
FP O'Neill,1.0306585,1.980908
LW James,-0.5069459,2.2737709
LW James,-0.4257556,2.1948917
LW James,-0.4534979,2.1979112
LW James,-0.4924666,2.1892373
LW James,-0.4110962,2.2645259
FP O'Neill,-0.5829126,1.9085053
FP O'Neill,-0.6158057,1.948191
FP O'Neill,-0.6218311,1.9918007
FP O'Neill,1.0270506,1.983908
FP O'Neill,1.1247187,2.0101544
FP O'Neill,-0.7405386,2.0308002
LW James,-0.4857897,2.1950069
LW James,-0.5739264,2.1747764
LW James,-0.5348952,2.1853059
LW James,-0.5617605,2.1519175
LW James,-0.4804782,2.1568783
LW James,-0.4742043,2.1170023
BA Hutton,-0.2146002,2.2238536
BA Hutton,-0.2654911,2.2586077
BA Hutton,-0.1510161,2.1611863
BA Hutton,-0.1954395,2.172391
BA Hutton,-0.2116378,2.2270824
LW James,-0.3067776,1.8072587
LW James,-0.3991965,2.0436397
LW James,-0.5299188,2.2099731
LW James,-0.4919679,2.0887742
LW James,1.1103184,2.1685951
LW James,1.1026714,2.1943432
LW James,1.0912211,2.0901442
BA Hutton,-0.187081,2.1960678
BA Hutton,-0.2224114,2.1891674
BA Hutton,-0.2131878,2.2182672
BA Hutton,-0.2072875,2.1523635
BA Hutton,-0.1813741,2.2044404
LW James,1.1212761,2.1796219
LW James,1.2568528,2.1950339
LW James,1.1089741,2.1894437
LW James,-0.5439405,2.128276
LW James,-0.5608456,2.1197582
LW James,-0.4754869,1.8381264
LW James,-0.4587038,2.1850358
BA Hutton,-0.1826117,2.2468131
BA Hutton,-0.2160725,2.1905482
BA Hutton,-0.1540594,2.2110975
BA Hutton,-0.1649902,2.1960182
BA Hutton,-0.1478996,2.2199136
BA Hutton,-0.2439604,2.1898682
LW James,1.4100564,2.2017797
LW James,1.1915388,2.2254213
LW James,1.0541811,2.1444968
LW James,1.1169435,2.2031071
LW James,1.3064978,2.2276552
LW James,0.9762078,2.1385127
BA Hutton,-0.1835215,2.2132781
BA Hutton,-0.2118685,2.1925316
BA Hutton,-0.147356,2.2210861
BA Hutton,-0.1632169,2.2272983
BA Hutton,-0.1314042,2.2147045
BA Hutton,-0.1534811,2.1744249
LW James,1.2366511,2.0817992
LW James,1.1194646,2.2421878
LW James,1.2075457,2.1681667
LW James,0.9695439,1.9946078
LW James,1.2227796,2.178506
BA Hutton,-0.1473628,2.1679089
BA Hutton,-0.2084201,2.2195875
BA Hutton,-0.1887171,2.1838577
BA Hutton,-0.218271,2.1915317
BA Hutton,-0.2146433,2.1964077
BA Hutton,-0.2051721,2.2076653
LW James,1.0916621,2.130885
LW James,1.1467229,2.1634317
LW James,1.050269,2.0925675
BA Hutton,-0.1975256,2.2427028
BA Hutton,-0.1836832,2.2394024
BA Hutton,-0.1491947,2.2251386
BA Hutton,-0.1667713,2.1901008
BA Hutton,-0.1912576,2.201005
BA Hutton,-0.189738,2.2442917
LW James,-0.5584903,2.1097245
LW James,-0.5225482,2.0467548
LW James,-0.5580149,2.1892699
LW James,-0.5067194,2.1254117
LW James,1.1111791,2.1645395
LW James,1.2922246,2.2086683
FP O'Neill,-0.7615089,2.025455
FP O'Neill,-0.7426504,2.0508064
FP O'Neill,-0.7341194,2.0048962
FP O'Neill,-0.7791343,2.0191149
FP O'Neill,-0.7809889,2.0660952
LW James,-0.4794973,2.1528317
LW James,1.0020744,1.790515
LW James,-0.5793473,2.2481938
LW James,-0.4534635,1.8156965
LW James,-0.5277228,2.1349893
FP O'Neill,-0.7632024,2.0451561
FP O'Neill,-0.7497142,2.0288004
FP O'Neill,-0.7897186,1.9795661
FP O'Neill,-0.7580361,2.0080536
FP O'Neill,-0.8058424,2.034277
FP O'Neill,-0.8129147,2.047741
DY Pennington,1.059262,2.2854237
DY Pennington,1.048924,2.2968202
DY Pennington,1.1084586,2.2612125
DY Pennington,1.1713818,2.3087789
DY Pennington,1.0484259,2.2665971
FP O'Neill,1.2203092,2.175243
FP O'Neill,-0.7593159,2.0340185
FP O'Neill,-0.7545481,2.0118691
FP O'Neill,-0.7745046,2.0894354
FP O'Neill,-0.7366702,2.0413979
FP O'Neill,1.0467405,2.0430519
DY Pennington,-0.7308805,2.1377155
DY Pennington,1.0760499,2.3052181
DY Pennington,-0.7250251,2.208813
DY Pennington,1.0583294,2.2806449
DY Pennington,1.043365,2.2680064
FP O'Neill,-0.6802346,1.9433149
FP O'Neill,-0.6939394,2.0123775
FP O'Neill,-0.7166965,2.0364223
FP O'Neill,1.0317852,2.0578099
FP O'Neill,1.0766726,2.0343018
FP O'Neill,1.104789,2.0376752
DY Pennington,1.1168574,2.3250203
DY Pennington,1.0750799,2.2410802
F Ahmed,-0.875349,2.1208095
F Ahmed,1.0824493,2.1035087
F Ahmed,1.0559829,2.099128
F Ahmed,1.0328913,2.0893181
F Ahmed,1.0756851,2.0930688
DY Pennington,-0.6596223,2.1649669
DY Pennington,-0.6726081,2.2446089
DY Pennington,1.1557348,2.3084322
DY Pennington,1.2096044,2.2668142
DY Pennington,1.0536238,2.2322067
DY Pennington,1.0580717,2.269119
F Ahmed,-0.8330851,2.1407584
F Ahmed,-0.8672828,2.0757534
F Ahmed,-0.8124732,2.0959354
F Ahmed,-0.8349678,2.1034915
F Ahmed,-0.7297676,2.0475977
F Ahmed,1.0797706,2.0964584
BA Hutton,-0.2766769,2.1894316
BA Hutton,-0.2359552,2.2114136
BA Hutton,-0.2589506,2.1956043
BA Hutton,1.1937535,2.1592532
BA Hutton,1.0545908,2.2118468
BA Hutton,-0.2175838,2.2191377
F Ahmed,-0.8342958,2.1307442
F Ahmed,-0.8233654,2.085427
F Ahmed,-0.7911758,2.104265
F Ahmed,-0.7300845,2.0785996
F Ahmed,1.019264,2.0714506
F Ahmed,1.0162409,2.0702808
BA Hutton,-0.2814243,2.1611258
BA Hutton,1.2502115,2.1788441
BA Hutton,1.1756939,2.2151711
BA Hutton,-0.230272,2.2046894
F Ahmed,1.0131459,2.1148237
F Ahmed,1.0950512,2.140181
F Ahmed,1.2110509,2.2089363
F Ahmed,1.1221985,2.102833
F Ahmed,-0.756326,2.0662757
F Ahmed,-0.8659036,2.1252589
BA Hutton,-0.2665248,2.2371233
BA Hutton,-0.1644066,2.1878924
BA Hutton,-0.2573706,2.1905199
BA Hutton,-0.2072321,2.2162743
BA Hutton,-0.1902617,2.1725888
F Ahmed,-0.8320943,2.1500632
F Ahmed,-0.8173903,2.1900905
F Ahmed,-0.8553475,2.140025
F Ahmed,-0.8056284,2.1287267
F Ahmed,-0.7297747,2.0691999
BA Hutton,-0.2706335,2.1944272
BA Hutton,-0.3002814,2.2398064
BA Hutton,-0.2378217,2.1576387
BA Hutton,-0.2766468,2.2213331
BA Hutton,-0.2126399,2.215448
F Ahmed,-0.8132058,2.177359
F Ahmed,-0.8251998,2.1201124
F Ahmed,-0.8047755,2.1232052
F Ahmed,-0.7656325,2.0647632
F Ahmed,-0.8014223,2.113562
F Ahmed,1.038839,2.1163724
BA Hutton,-0.2526174,2.1546298
BA Hutton,-0.294776,2.260531
BA Hutton,-0.1942643,2.1859404
BA Hutton,-0.2340966,2.2134201
BA Hutton,-0.2860934,2.1580254
BA Hutton,-0.2366297,2.162852
F Ahmed,0.9989271,2.0826062
F Ahmed,1.0028877,2.0820548
F Ahmed,-0.7714037,2.1206545
F Ahmed,-0.817744,2.1490185
F Ahmed,-0.8849146,2.1330752
FP O'Neill,-0.7493493,1.9918341
FP O'Neill,-0.611377,1.8036249
FP O'Neill,-0.7976703,2.0247411
FP O'Neill,-0.823064,2.0662415
FP O'Neill,-0.7423249,2.0189912
FP O'Neill,-0.6828998,1.9377964
F Ahmed,1.205026,2.2592146
F Ahmed,1.0709493,2.1908795
F Ahmed,1.0859472,2.1838887
F Ahmed,1.0885417,2.1079391
F Ahmed,0.9659862,2.0799945
F Ahmed,0.9961795,2.1045831
FP O'Neill,-0.6896378,1.9056305
FP O'Neill,-0.6809079,1.8984909
FP O'Neill,-0.6455945,1.9093719
FP O'Neill,-0.7858237,1.9537749
FP O'Neill,-0.6607033,1.9642356
F Ahmed,1.0127842,2.1051828
F Ahmed,0.9851304,2.0993581
F Ahmed,0.9452499,2.0806158
F Ahmed,1.038972,2.1320327
F Ahmed,0.9439232,2.0808716
F Ahmed,1.0209397,2.0976711
FP O'Neill,-0.7445707,2.0154637
FP O'Neill,-0.701181,1.9887261
FP O'Neill,-0.7074986,1.986656
FP O'Neill,-0.7229241,2.0117322
FP O'Neill,-0.7027709,1.9531783
FP O'Neill,-0.7619739,2.0343198
F Ahmed,1.0554725,2.1573186
F Ahmed,1.1751918,2.1750634
F Ahmed,1.0479998,2.1137207
F Ahmed,1.0215885,2.1124654
F Ahmed,1.0176671,2.1223556
LW James,-0.5798725,2.1101896
LW James,-0.5244855,2.0638546
LW James,-0.4865547,2.0149055
LW James,-0.4623694,2.1602928
DY Pennington,-0.7219753,2.3044439
DY Pennington,-0.687758,2.2905414
DY Pennington,-0.7717526,2.3688609
DY Pennington,-0.6676477,2.3074597
DY Pennington,-0.6454128,2.2600909
DY Pennington,-0.7545985,2.277357
LW James,-0.5627793,2.0650423
LW James,-0.544965,2.1860115
LW James,-0.5372393,2.0680069
LW James,-0.5759376,1.9033273
LW James,-0.5238437,2.0018393
LW James,-0.5181252,2.0914534
DY Pennington,-0.6974089,2.2928484
DY Pennington,-0.6503557,2.202241
DY Pennington,-0.7273993,2.2509204
DY Pennington,-0.6636323,2.2521159
DY Pennington,-0.6908639,2.2436935
LW James,-0.4960932,2.1146602
LW James,-0.5558029,2.0283904
LW James,-0.5679717,2.0476407
LW James,-0.5203498,2.0838253
LW James,-0.5543619,2.1085288
LW James,-0.5027044,2.0215156
DY Pennington,-0.6978487,2.3449378
DY Pennington,-0.6188532,2.2355437
DY Pennington,-0.6435132,2.2887609
DY Pennington,-0.6644322,2.2993929
LW James,-0.514954,2.1249586
LW James,-0.5089502,1.9793157
LW James,-0.5192611,2.1065244
LW James,-0.4928989,2.2937606
LW James,-0.614552,2.3586554
LW James,-0.5305275,2.1454902
DY Pennington,-0.5316011,2.0545596
DY Pennington,-0.6043261,2.3053513
DY Pennington,-0.6641516,2.2787232
DY Pennington,-0.7125317,2.3104343
LW James,-0.4439088,2.0683036
LW James,-0.4306586,2.0949624
LW James,-0.4985853,2.1214934
LW James,-0.5706712,2.1085065
LW James,-0.4243066,2.047018
LW James,-0.5552913,2.1411684
F Ahmed,0.9787635,2.0873586
F Ahmed,1.0269225,2.1110599
F Ahmed,1.0300942,2.1328963
F Ahmed,1.0062892,2.0925397
F Ahmed,0.9678264,2.0542492
F Ahmed,0.9948274,2.104366
LW James,-0.5672556,2.2372628
LW James,-0.5466091,2.0246108
LW James,-0.5007976,2.2507915
LW James,-0.4925428,2.1570858
LW James,-0.4392249,2.1709109
LW James,-0.6223157,2.1442627
F Ahmed,0.9150327,2.0933032
F Ahmed,0.9858014,2.0554766
F Ahmed,0.9906893,2.0717577
F Ahmed,1.1383134,2.1096327
F Ahmed,1.0561079,2.1042708
F Ahmed,1.0390652,2.0786975
LW James,-0.4817079,2.0476611
LW James,-0.4419796,2.1193332
LW James,-0.4923997,2.0244744
LW James,-0.5421192,2.0615318
LW James,-0.5640537,2.113228
F Ahmed,0.9812797,2.0914433
F Ahmed,1.0517871,2.0998575
F Ahmed,0.9945877,2.1046516
F Ahmed,1.0723741,2.0942328
F Ahmed,0.9526145,2.1046836
LW James,-0.5168823,2.165715
LW James,-0.486589,2.1580543
LW James,-0.5900482,2.2488585
LW James,-0.5408877,2.075328
LW James,-0.4357368,2.1568865
LW James,-0.4981291,2.1052146
F Ahmed,0.9706351,2.0867276
F Ahmed,-0.786274,2.0826556
F Ahmed,-0.7372474,2.0976984
F Ahmed,-0.7698836,2.1030835
F Ahmed,-0.7222263,2.1405486
F Ahmed,-0.7821722,2.1448573
BA Hutton,-0.2688637,2.1972773
BA Hutton,-0.2768563,2.2219907
BA Hutton,-0.2899704,2.2453474
BA Hutton,-0.2265816,2.1790702
BA Hutton,-0.2059488,2.140809
BA Hutton,-0.2262176,2.1521606
F Ahmed,-0.8102623,2.1569596
F Ahmed,-0.8407823,2.1298646
F Ahmed,-0.7871499,2.1622565
F Ahmed,-0.8324702,2.112549
F Ahmed,-0.7609636,2.0849045
F Ahmed,-0.7749417,2.151073
BA Hutton,-0.2882295,2.1962327
BA Hutton,-0.2096059,2.1789455
BA Hutton,-0.2309373,2.2115147
BA Hutton,-0.2595539,2.1768505
BA Hutton,-0.222031,2.1244766
BA Hutton,-0.5241514,2.1668706
F Ahmed,-0.7621915,2.1129673
F Ahmed,-0.8004465,2.1235318
F Ahmed,-0.781524,2.0816748
F Ahmed,-0.7664869,2.1066476
F Ahmed,-0.8030476,2.0831786
F Ahmed,-0.819919,2.0998364
BA Hutton,-0.2866267,2.2033505
BA Hutton,-0.2176602,2.1798344
BA Hutton,-0.2447965,2.0771798
BA Hutton,-0.2323252,2.0940906
BA Hutton,-0.5169124,2.1741752
BA Hutton,-0.2200901,2.0065482
F Ahmed,1.14903,2.1501044
F Ahmed,1.0077872,2.0949873
F Ahmed,1.0285539,2.0978323
F Ahmed,0.9880751,2.0888848
F Ahmed,-0.8013087,2.105376
F Ahmed,-0.7693009,2.090259
BA Hutton,-0.2934236,2.187833
BA Hutton,-0.3261896,2.2422546
BA Hutton,-0.21855,2.197474
BA Hutton,-0.2422218,2.2020484
BA Hutton,-0.2684214,2.2042179
BA Hutton,-0.2676239,2.1988902
F Ahmed,-0.8106405,2.1695415
F Ahmed,-0.8037773,2.0893275
F Ahmed,-0.7995917,2.1052501
F Ahmed,-0.7858733,2.1261037
F Ahmed,-0.8139983,2.1287513
F Ahmed,-0.7379365,2.1018432
BA Hutton,-0.2677281,2.1368319
BA Hutton,-0.2032913,2.1356997
BA Hutton,-0.3093866,2.1567677
BA Hutton,-0.2592101,1.9840264
BA Hutton,-0.2294288,2.0369241
BA Hutton,-0.3000947,2.2423358
F Ahmed,-0.7716937,2.1201835
F Ahmed,-0.8115635,2.1327437
F Ahmed,-0.7838232,2.1563083
F Ahmed,-0.7309627,2.1368086
F Ahmed,-0.8175998,2.1355492
F Ahmed,-0.8252503,2.1545871
DY Pennington,-0.6560978,2.1117333
DY Pennington,-0.7245414,2.2937462
DY Pennington,-0.7880007,2.3274094
DY Pennington,-0.617318,2.0921128
DY Pennington,-0.6716497,2.1980813
DY Pennington,-0.7476603,2.2128984
FP O'Neill,-0.734827,1.9981627
FP O'Neill,-0.6949706,2.0377829
FP O'Neill,-0.5491423,1.9328642
FP O'Neill,-0.7476484,2.0993125
FP O'Neill,-0.5982186,1.9436988
FP O'Neill,-0.6644822,1.9795206
DY Pennington,-0.7281558,2.2637658
DY Pennington,-0.7503037,2.2767681
DY Pennington,-0.7101633,2.265978
DY Pennington,-0.740889,2.2902088
DY Pennington,-0.7517651,2.2867082
FP O'Neill,-0.626301,2.0887966
FP O'Neill,-0.7484377,2.0619554
FP O'Neill,-0.8010993,2.0899741
FP O'Neill,-0.5619575,1.9135804
FP O'Neill,-0.5622767,1.8648422
DY Pennington,-0.6898949,2.28734
DY Pennington,-0.7031099,2.1246165
DY Pennington,-0.7213016,2.2943938
DY Pennington,-0.6714758,2.2572457
DY Pennington,-0.6357939,2.2769925
DY Pennington,-0.7045255,2.2131465
FP O'Neill,-0.6572553,2.0228783
FP O'Neill,-0.700057,2.0489557
FP O'Neill,-0.7756156,2.0632143
FP O'Neill,-0.6331804,1.9799975
FP O'Neill,-0.7691369,2.0784049
FP O'Neill,-0.7201067,1.9828824
DY Pennington,-0.7047023,2.2292621
DY Pennington,-0.7728595,2.327837
DY Pennington,-0.6706881,2.1883292
DY Pennington,-0.7184713,2.2551344
DY Pennington,-0.6000238,2.2672925
DY Pennington,-0.6374553,2.0421862
FP O'Neill,-0.6852775,2.0479967
FP O'Neill,-0.6598933,2.0429235
FP O'Neill,-0.6235343,1.983634
FP O'Neill,-0.6609758,2.0023134
FP O'Neill,-0.6629792,2.0839152
FP O'Neill,-0.6190651,1.9090292
DY Pennington,-0.6672107,2.262204
DY Pennington,-0.7260455,2.330543
DY Pennington,-0.7401711,2.290509
DY Pennington,-0.7004449,2.319029
FP O'Neill,-0.6330311,1.9971876
FP O'Neill,-0.6600389,1.9738882
FP O'Neill,-0.626889,1.8742477
FP O'Neill,-0.6577919,1.9548006
FP O'Neill,-0.6420889,1.9652224
DY Pennington,-0.6826581,2.253186
DY Pennington,-0.7111223,2.3060873
DY Pennington,-0.6641495,2.2446067
DY Pennington,-0.6766818,2.2871131
FP O'Neill,-0.6044373,2.0103529
FP O'Neill,-0.6230609,1.9344732
FP O'Neill,-0.6800611,2.0178414
FP O'Neill,-0.5520813,1.9136351
FP O'Neill,-0.7502557,2.0193646
FP O'Neill,-0.582979,1.9631039
DY Pennington,-0.7839173,2.3311518
DY Pennington,-0.6562887,2.2814599
DY Pennington,-0.6751011,2.2294543
DY Pennington,-0.6596457,2.4174899
DY Pennington,-0.752481,2.337951
FP O'Neill,-0.7191787,2.0927412
FP O'Neill,-0.6319864,1.8932766
FP O'Neill,-0.5894771,1.9013159
FP O'Neill,-0.6165882,1.93443
FP O'Neill,-0.6892559,1.94707
DY Pennington,-0.7426684,2.336317
DY Pennington,-0.6540841,2.1225247
DY Pennington,-0.6985076,2.3065599
DY Pennington,-0.7483096,2.2084243
DY Pennington,-0.7340903,2.2311976
DY Pennington,-0.8158567,2.4214256
FP O'Neill,-0.6933602,2.0545087
FP O'Neill,-0.56577,1.9665162
FP O'Neill,-0.6164788,1.9792188
FP O'Neill,-0.6610573,1.9595128
FP O'Neill,-0.6324139,1.9779568
DY Pennington,-0.7077838,2.2694343
DY Pennington,-0.6622707,2.2722201
DY Pennington,-0.6336719,2.2514745
DY Pennington,-0.6535096,2.3077598
DY Pennington,-0.8348471,2.4210421
DY Pennington,-0.7068436,2.2016116
FP O'Neill,-0.6285827,1.931594
FP O'Neill,-0.5921739,1.9561303
FP O'Neill,-0.6982616,1.9958333
FP O'Neill,-0.686926,1.9457241
FP O'Neill,-0.692196,2.0634047
FP O'Neill,-0.6675401,1.9348738
DY Pennington,-0.8155797,2.3051976
DY Pennington,-0.7522725,2.3045414
DY Pennington,-0.6401753,2.226389
DY Pennington,-0.744751,2.3194678
DY Pennington,-0.7692692,2.2655297
FP O'Neill,-0.6287486,1.9414355
FP O'Neill,-0.7605854,2.1499707
FP O'Neill,-0.6638996,1.9768067
FP O'Neill,-0.5492361,1.9462507
LW James,-0.5624006,1.9888012
LW James,-0.4857246,2.0730034
LW James,-0.5229665,2.1117999
LW James,-0.5104274,2.1807978
LW James,-0.5748878,2.2051893
LW James,-0.5234772,2.1399287
BA Hutton,-0.1775624,2.2177044
BA Hutton,-0.1358961,2.2127786
BA Hutton,-0.1878715,2.2146731
BA Hutton,-0.1634689,2.1541867
BA Hutton,-0.0928434,2.1685694
BA Hutton,-0.1699459,2.1819168
LW James,-0.4639591,1.984838
